y,z,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
0.9948653711692285,0,0.41166629898935875,0.11683051800614913,0.3347466854827269,-0.9336423692986126,-0.13291092329485213,-1.9442270517140983,0.3065688443117983,-1.1974565855359187,-1.5718715377298267,-0.05020562142096999,-0.5073209728615393,-0.45145012393358885,1.7895016922836318,-0.4985730429398135,-1.3674807882114477,0.5164256221215117,1.4713382163800028,-0.5387832015996121,2.394920954094721,-0.22448655605188364
-0.8046836704417824,0,0.2028128485200233,-1.1794373581359876,-0.48070106706158117,0.86239323138439,-0.6519529172162308,0.2614854450782395,2.459851925985975,-0.8861409889439084,-0.4095374612396048,0.16042270282150312,-1.1672488339793727,0.3750813290189507,0.9042098699446716,-0.9488108974045412,-0.4887984608773061,1.1269113902757988,1.8801860588086483,-0.35858706427612846,-1.146948910879559,-2.70170150892009
2.0865096610275944,1,0.25986942896128434,-1.1618226452848355,0.8187529262075117,-0.016790845465086492,-0.7299701416202868,1.6431044423446592,-0.0469270987135986,0.5995875899732493,-0.5784704681221082,0.4198593155903432,1.2184590082131161,-0.018680626265423408,1.000378330340074,1.6405543246043437,0.8615654816805766,3.5135321671298567,0.13006659741544233,-0.08469623427877596,-0.3572471333728077,-0.33011868274762296
6.457534207873765,1,0.6087407364278581,0.5940984476226077,-2.042545077608624,1.3338748803787044,1.5599164176364915,-0.5279960077974682,0.5842671222245104,-0.6613362134195503,-0.25185508549066044,-1.0532012875215448,-0.35591170966547414,2.8004279901769737,-0.41132615216235696,1.6498234222784145,0.8001861871308765,-0.5041324448495065,0.05648715530027042,1.1358385841413492,0.06089077625042035,-0.3107119020871764
-0.24634005023193722,0,0.0037892951963457632,-1.0046050538664684,0.3488796129793466,-0.3494433146059734,-0.6980512970400748,0.36646583758687784,-1.5753668148758935,1.5017327511835903,-0.06143852595555037,-0.8349731777137601,0.21083513758740913,0.9431853457403487,-0.354151097933795,0.7573494887583444,0.2788976787310573,-0.3565454035646333,0.5504613347570196,-0.10914822633711549,-0.414351134505837,1.0354815381018811
1.6971853087424267,0,1.4270563846933169,-1.418603662463776,-0.28361223389872103,-2.0270642163875823,0.8576422029540501,0.30566107671666704,0.5645883572720019,-0.22533617149302787,1.7829796338366026,0.8832914997835208,-0.6151941013385331,-0.26639003035598624,0.31147611182727314,2.2478997501109292,-1.0765348677025788,0.1363778337945986,-0.3806302092312095,0.48144101769944436,-0.43562846252557996,0.9080344248333951
4.476036379910797,1,-0.9622982111155105,0.3970948955334722,-0.3250554451610894,0.836703144978158,0.16590935647309554,1.2601383168616906,0.6429340313470486,0.404091931073044,0.38004074894841355,-0.4313495611909497,0.5775918695217485,-0.6265889843404735,1.160139771790049,-0.38267886533521606,-0.8866313240746806,-0.3893686477480962,-0.17215841537406615,0.5967562730104049,0.9308985390444873,0.5334268575636815
4.9681953616312935,1,0.6616880232246736,0.8852736223165528,-0.7453286224985368,0.1858168884662414,0.7225411660886781,0.26828100819846784,-0.4451561160438026,1.5474630078732914,-0.534807858732205,1.4702113473555125,-0.31211771666685745,1.1989551018575912,-1.0460342949033503,-0.44346888972248655,0.9539040944921289,0.0923994331535026,1.2966246580938716,-1.044278214175845,1.4027068841507335,-0.8635111104405508
4.756394535786261,1,0.12344091166585856,1.0282030459260485,-0.3539741220698709,0.5146498259044664,1.1101399835773509,-0.17759202744689243,-1.1686758396507877,0.4832107567545384,2.0609570658528504,-1.1628165489244477,-0.7162331700052093,0.7535826944714861,-1.7555908403215281,-0.4709071750972105,0.7660424323759318,-0.1688076395385896,0.24633480148704986,-0.9034794457317264,-0.24537101020434132,-0.2691263648752486
-1.4145453487907247,0,-0.5026724245835074,0.37097838768651836,1.0779710018283306,0.1846307602288882,-1.3440077457075223,2.604863774458727,-1.1803495316834278,-1.561917648832072,0.30149234057878277,-0.4558275536019115,-0.23728224848185445,-0.6815210870026129,-0.900652301018747,0.4018479747770872,-0.09183799288735078,0.5738109062051958,1.5669191278225407,1.3950785161442798,2.0484738949226586,-1.8255954629166955
